2.700000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.000000000000000000e+00,3.100000000000000000e+01,4.680000000000000000e+02,0.000000000000000000e+00
1.200000000000000000e+01,7.000000000000000000e+00,1.700000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.500000000000000000e+01,1.700000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+00,4.000000000000000000e+00,4.200000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,1.190000000000000000e+02,0.000000000000000000e+00
2.400000000000000000e+01,1.400000000000000000e+01,8.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,9.000000000000000000e+00,1.300000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,8.100000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
1.800000000000000000e+01,8.000000000000000000e+00,1.500000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,8.660000000000000000e+02,0.000000000000000000e+00
1.000000000000000000e+01,3.000000000000000000e+00,1.500000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.900000000000000000e+01,9.000000000000000000e+00,1.700000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,5.000000000000000000e+00,8.000000000000000000e+00,5.170000000000000000e+02,0.000000000000000000e+00
1.600000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,3.600000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,1.500000000000000000e+01,4.400000000000000000e+01,2.062000000000000000e+03,0.000000000000000000e+00
1.500000000000000000e+01,7.000000000000000000e+00,2.400000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,1.700000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.900000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,2.000000000000000000e+00,1.200000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+01,3.000000000000000000e+00,1.700000000000000000e+01,1.381000000000000000e+03,0.000000000000000000e+00
1.900000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+01,4.000000000000000000e+00,9.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,7.000000000000000000e+00,2.300000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,7.000000000000000000e+00,1.400000000000000000e+01,2.660000000000000000e+02,0.000000000000000000e+00
1.900000000000000000e+01,1.000000000000000000e+01,7.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+01,6.000000000000000000e+00,7.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+01,4.700000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,9.000000000000000000e+00,1.100000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+01,1.400000000000000000e+01,1.300000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,5.000000000000000000e+00,1.100000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.900000000000000000e+01,1.000000000000000000e+01,1.600000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+01,6.000000000000000000e+00,2.300000000000000000e+01,8.700000000000000000e+02,0.000000000000000000e+00
1.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,7.000000000000000000e+00,1.100000000000000000e+01,6.350000000000000000e+02,0.000000000000000000e+00
2.600000000000000000e+01,1.100000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,0.000000000000000000e+00,2.100000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+01,6.000000000000000000e+00,1.400000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,9.000000000000000000e+00,1.400000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,4.000000000000000000e+00,1.100000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,9.290000000000000000e+02,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,6.000000000000000000e+00,1.400000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,4.160000000000000000e+02,0.000000000000000000e+00
2.100000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,1.100000000000000000e+01,3.200000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+00,4.000000000000000000e+00,1.200000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,6.000000000000000000e+00,1.610000000000000000e+02,7.200000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+00,2.900000000000000000e+01,2.800000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,1.100000000000000000e+01,9.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,9.000000000000000000e+00,3.200000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,1.200000000000000000e+01,2.100000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,1.000000000000000000e+00,1.200000000000000000e+01,1.666000000000000000e+03,0.000000000000000000e+00
1.600000000000000000e+01,5.000000000000000000e+00,1.400000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,1.300000000000000000e+01,5.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,1.000000000000000000e+01,1.300000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,1.000000000000000000e+01,1.270000000000000000e+02,1.100000000000000000e+02,1.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,1.395000000000000000e+03,0.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+01,1.900000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01,3.950000000000000000e+02,0.000000000000000000e+00
1.500000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.400000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00,5.200000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+00,4.040000000000000000e+02,0.000000000000000000e+00
1.800000000000000000e+01,1.200000000000000000e+01,8.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,1.400000000000000000e+01,8.000000000000000000e+00,5.870000000000000000e+02,0.000000000000000000e+00
1.500000000000000000e+01,6.000000000000000000e+00,7.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,1.200000000000000000e+01,7.000000000000000000e+00,1.950000000000000000e+03,0.000000000000000000e+00
1.900000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+01,1.327000000000000000e+03,0.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+00,1.200000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,2.970000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,6.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00
